campaign,year,page,platform,media_type,category_l0,category_l1,category_l2,url,content,cost_nzd,views,hours,engagement,description_json,duration_seconds
Organic | Website,2025,ABXV,FB,Short Video,Social,Live Promo,Sky,https://www.facebook.com/reel/1427945692347905/,"game day in london! 😤 if you’re in new zealand, set those alarms ⏰ 1:15pm gmt | 2:15am nzt 📺 live on @skysportnz",,14864.0,17.2947,260.0,"{""play_by_play"": ""Male All Blacks XV rugby players walk onto the pitch at GTECH Community Stadium in London for pre-match warm-ups. The players run through team drills, practice running formations, and gather together in a team huddle on the field. On-screen text promotes Game Day: All Blacks XV vs Barbarians. The clip concludes with the All Blacks XV logo."", ""content_theme"": [""training"", ""run""], ""format_access"": [""montage"", ""promotion""], ""people"": [""all blacks xv""], ""brands"": [""adidas"", ""altrad"", ""toyota"", ""sky sport""], ""event"": [""abxv""], ""tone"": [""excitement"", ""pride""], ""context"": [""pre-match"", ""match day""], ""overall_team"": [""men""], ""audio_format"": [""song""]}",13.653333333333334
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/847376034645768/,game one in the books 📚 next up. england a in bath,,13444.0,30.445,508.0,"{""play_by_play"": ""Inside the locker room, male All Blacks XV players gather in a tight huddle as a player delivers a pre-match speech emphasizing physicality and enjoyment. The video cuts to intense match action highlights featuring tackles and strong runs against the Barbarians. Back in the changing room, the team breaks the huddle with a loud chant. On the field, the All Blacks XV line up and perform their haka before the crowd. Game highlights show scrummaging, lineout jumps, dynamic runs, and tries being scored, followed by team celebrations. Post-match, players smile, interact with Barbarians opponents, take selfies with fans in the stadium seats, and walk side-by-side down the tunnel back to the locker rooms."", ""content_theme"": [""haka"", ""tackle"", ""try"", ""celebration"", ""run""], ""format_access"": [""behind-the-scenes"", ""highlight"", ""montage""], ""people"": [""all blacks xv"", ""barbarians""], ""brands"": [""adidas"", ""altrad"", ""gtech""], ""event"": [""abxv""], ""tone"": [""excitement"", ""pride"", ""wholesome""], ""context"": [""changing room"", ""pre-match"", ""match day"", ""post-match""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song""]}",46.39222222222222
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1342038827356772/,good to see our brothers josh beehre & caleb tangitau who have joined us in montpellier after training with the all blacks for the week 🤝,,32192.0,62.4108,715.0,"{""play_by_play"": ""Male All Blacks XV rugby players Josh Lord and Caleb Clarke are featured on a grass field as they make their return to training. Josh Lord walks across the pitch in a pink training top, followed by Caleb Clarke walking in a grey training bib. Josh Lord is seen grappling and practicing tackles with a teammate, while Caleb Clarke runs drills across the field during practice."", ""content_theme"": [""training""], ""format_access"": [""montage"", ""behind-the-scenes""], ""people"": [""josh lord"", ""caleb clarke"", ""all blacks xv""], ""brands"": [""adidas"", ""toyota"", ""altrad""], ""event"": [""abxv""], ""tone"": [""lighthearted""], ""context"": [""tour""], ""overall_team"": [""men""], ""audio_format"": [""song""]}",16.740226757369616
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1554686875463107/,great to connect with the locals in montpellier 🖤,,16299.0,30.5778,797.0,"{""play_by_play"": ""A montage of male All Blacks rugby players interacting with young fans during a community fan event outdoors. The players sign autographs on green jerseys, paper, and rugby balls, fist-bump children, and pose together for group photos with the crowd of young supporters on a pitch."", ""content_theme"": [""player story"", ""non rugby related""], ""format_access"": [""montage"", ""behind-the-scenes""], ""people"": [""all blacks""], ""brands"": [""adidas"", ""toyota"", ""altrad""], ""event"": [""all blacks""], ""tone"": [""wholesome"", ""lighthearted""], ""context"": [""tour""], ""overall_team"": [""men""], ""audio_format"": [""song""]}",33.760226757369615
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1572040657262643/,great way to finish the all blacks xv end of year tour. thank you again for a tough match @terosxv 🇳🇿 🤝 🇺🇾,,16462.0,37.3521,561.0,"{""play_by_play"": ""Male rugby players walk onto the field, stand for pre-match ceremonies, and compete during a match, intercut with post-match interviews and celebrations. Speaker 1: 'Crowd was electric, good way to finish footy for the year. I know we're in France, but it definitely feels like a home game. Cracker of a day, cracker of a week, and man, it's an awesome result to end off what's been a pretty good tour, so stoked.' Speaker 2: 'Got the job done, yeah. Happy, man. Grateful to be here. Just happy to come away with the win at the end. Three from three, can't complain. Looking forward to getting home.'"", ""content_theme"": [""try"", ""tackle"", ""celebration"", ""kick"", ""run""], ""format_access"": [""highlight"", ""interview"", ""montage"", ""behind-the-scenes""], ""people"": [""all blacks rugby team"", ""uruguay rugby team""], ""brands"": [""altrad"", ""adidas"", ""kingspan"", ""antel"", ""macron""], ""event"": [""abxv"", ""all blacks""], ""tone"": [""excitement"", ""pride"", ""wholesome""], ""context"": [""match day"", ""post-match"", ""tour""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song"", ""ambient""]}",32.52922902494331
Organic | Website,2024,ABXV,FB,Short Video,Social,Moments,Haka,https://www.facebook.com/reel/925922246092198/,haka at thomond park 😤,,17795.0,95.6862,942.0,"{""play_by_play"": ""The All Blacks rugby team lines up on the field to perform the Haka prior to kick-off. Led by a player shouting the chants, the team executes synchronized gestures, chest slaps, and energetic movements. Opposing players from the Munster rugby squad in red jerseys stand arm-in-arm, watching the ritual intently. The All Blacks complete the performance with a dramatic final pose, drawing cheers from the stadium crowd."", ""content_theme"": [""haka""], ""format_access"": [""highlight""], ""people"": [""all blacks rugby team"", ""munster rugby team""], ""brands"": [""altrad"", ""adidas"", ""bank of ireland"", ""ineos""], ""event"": [""all blacks"", ""abxv""], ""tone"": [""pride"", ""tension"", ""excitement""], ""context"": [""pre-match"", ""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",67.96721088435375
Organic | Website,2025,ABXV,FB,Short Video,Social,Moments,Haka,https://www.facebook.com/reel/1878941423016989/,haka in montpellier before our match against georgia last year 🔥,,2393047.0,7230.8405,79645.0,"{""play_by_play"": ""The New Zealand All Blacks Sevens team performs a traditional Haka on the pitch before a match, led by a player chanting while the squad performs intense synchronized movements, chest-slapping, and stomping in front of their opponents."", ""content_theme"": [""haka""], ""format_access"": [""highlight""], ""people"": [""all blacks sevens"", ""new zealand rugby team""], ""brands"": [""altrad""], ""event"": [""hsbc svns"", ""sevens""], ""tone"": [""pride"", ""tension"", ""excitement""], ""context"": [""pre-match"", ""match day""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""ambient""]}",28.48922902494331
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1786787422239095/,hometown kid scores the opener. ka pai brother 🖤,,28247.0,100.9359,677.0,"{""play_by_play"": ""The Maori All Blacks execute a swift backline play, passing wide through Jerome Brown and Cortez Ratima to Bailyn Sullivan. Sullivan chips a kick over the defense line, regains the ball on the bounce, and flips an inside pass to Sam Nock, who dives over the try line to score an opening try."", ""content_theme"": [""try"", ""kick"", ""celebration"", ""run""], ""format_access"": [""highlight""], ""people"": [""sam nock"", ""bailyn sullivan"", ""cortez ratima"", ""maori all blacks""], ""brands"": [""adidas"", ""altrad"", ""tudor""], ""event"": [""maori ab""], ""tone"": [""excitement"", ""pride""], ""context"": [""match day""], ""overall_team"": [""maori"", ""men""], ""audio_format"": [""voice"", ""ambient""]}",56.6566439909297
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1477398140045037/,hopefully we didn’t burn too many coffees ☕️ thanks to the @proudmaryslondon crew for letting us be part of the team today 🤝,,31388.0,108.0695,980.0,"{""play_by_play"": ""All Blacks XV players spend a day working inside a busy cafe. One player explains how busy they are while another delivers coffees to customers at a table. They try their hand at making latte art behind the espresso machine, taste-test the drinks, clear dishes, and joke about baking banana cake with a secret ingredient."", ""content_theme"": [""non rugby related""], ""format_access"": [""behind-the-scenes"", ""candid clip""], ""people"": [""all blacks xv""], ""brands"": [""adidas"", ""altrad"", ""toyota"", ""gallagher""], ""event"": [""abxv""], ""tone"": [""humour"", ""lighthearted""], ""context"": [""tour""], ""overall_team"": [""men""], ""audio_format"": [""voice""]}",51.66439909297052
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1726209898063827/,how hard is it to take a nice photo 😅,,61940.0,215.9827,1494.0,"{""play_by_play"": ""Members of the male New Zealand All Blacks rugby team gather outdoors for a photo shoot. The players interact playfully, whispering, making funny faces, and teasing each other as they attempt to hold still for the camera. At the end of the pose, everyone bursts into laughter, cheering, and clapping."", ""content_theme"": [""non rugby related""], ""format_access"": [""behind-the-scenes"", ""candid clip""], ""people"": [""all blacks""], ""brands"": [""adidas"", ""altrad"", ""toyota""], ""event"": [""all blacks""], ""tone"": [""humour"", ""lighthearted""], ""context"": [""tour""], ""overall_team"": [""men""], ""audio_format"": [""song"", ""ambient""]}",34.04045351473923
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/1407208517688122/,introducing your 2025 all blacks xv captain. dalton papali’i 🫡,,91421.0,268.7616,2476.0,"{""play_by_play"": ""The video opens with footage of Dalton Papali'i training on a rugby field with text on screen reading 'DALTON PAPALI'I' and 'ALL BLACKS XV CAPTAIN'. Dalton speaks: 'The day before we went into our first day of camp in Auckland, Jamie Joseph gave me a call just to come in and have a meeting with him. So I came in before the boys did and just had a good conversation with him, just talking about how would I feel taking on the captaincy role. An opportunity to grow myself again. I've captained the Blues and that, and the younger grades, so it's pretty awesome. Didn't take it lightly at first, and but you know it's a good opportunity for me to just, you know, not change myself, but just lead through what I know I'm good at and that's just by trying to show up every day and give my all. So it's a pretty special moment for me, my family, and my mum and dad representing them, so yeah. Yeah man, get the old body working again. Had a good NPC and Blues season, but you know, there's nothing like representing the Black Jersey and so, yeah, it's going to be good man, looking forward to it.' Intercut clips show Dalton talking directly to the camera off the field and training with his teammates."", ""content_theme"": [""training"", ""player story""], ""format_access"": [""interview"", ""behind-the-scenes""], ""people"": [""dalton papali'i"", ""all blacks xv""], ""brands"": [""adidas"", ""toyota"", ""gallagher""], ""event"": [""abxv""], ""tone"": [""pride""], ""context"": [""tour"", ""announcement""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song""]}",57.816213151927435
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/844787094773742/,"josh, josh and bongi 🤝",,741903.0,2099.7899,18335.0,"{""play_by_play"": ""Bongi Mbonambi meets and greets All Blacks players in the locker room corridor. The players shake hands, share a laugh, talk about their shared names, and pose together for a group photograph."", ""content_theme"": [""non rugby related""], ""format_access"": [""behind-the-scenes"", ""candid clip""], ""people"": [""bongi mbonambi"", ""all blacks""], ""brands"": [""adidas"", ""altrad"", ""macron"", ""toyota""], ""event"": [""all blacks"", ""world cup""], ""tone"": [""wholesome"", ""lighthearted""], ""context"": [""changing room"", ""post-match""], ""overall_team"": [""men""], ""audio_format"": [""voice"", ""song""]}",17.738231292517007
Organic | Website,2025,ABXV,FB,Short Video,No Hashtag,No Hashtag,No Hashtag,https://www.facebook.com/reel/720454760486956/,just two rugby players having a good time 🖤,,245676.0,421.6048,1893.0,"{""play_by_play"": ""A male adult playing a playful game of keep-away with a young child on a rugby training field, hiding and switching a rugby ball behind his back as the toddler excitedly runs around trying to grab it."", ""content_theme"": [""training""], ""format_access"": [""candid clip""], ""people"": [""undefined""], ""brands"": [""altrad""], ""event"": [""undefined""], ""tone"": [""wholesome"", ""lighthearted""], ""context"": [""off-season""], ""overall_team"": [""youth""], ""audio_format"": [""song"", ""ambient""]}",11.678231292517006
